#Date: 9 June 2021
#Data extracted from tr20271121628.hld file
#T1(TRB=2) / T3(TRB=0) / T4(TRB=1)
#nEvent nTRB row col time(ns) charge(ns)
1051 1 3 8 3815.85 466.385 
1052 2 1 6 3808.9 364.608 
1052 0 1 6 3812.66 227.675 
1052 1 1 6 3814.42 31.9966 
1052 1 2 6 3815.12 390.831 
1053 2 6 1 3812.73 322.933 
1053 0 4 2 3816.27 310.91 
1053 1 1 2 3819.85 196.923 
1054 2 10 1 3811.48 500.674 
1054 0 9 2 3402.51 48.4289 
1054 1 8 2 3405.44 420.563 
1055 2 5 12 3806.38 743.172 
1055 0 6 11 3811.41 402.642 
1055 1 7 10 3814.63 573.068 
1056 2 4 3 3812.27 551.158 
1056 0 4 3 3815.89 1885.32 
1056 1 4 3 3819.16 546.23 
1057 2 8 3 3815.67 1435.59 
1057 0 6 7 3820.64 118.003 
1057 1 4 11 3823.35 197.474 
1058 2 6 2 3813.22 501.222 
1058 0 3 5 3817.74 716.778 
1058 0 4 5 3819.09 270.844 
1058 1 1 8 3821.18 2549.11 
1059 2 8 9 3811.14 1546.9 
1059 0 8 8 3814.08 234.118 
1059 1 7 6 3817.24 229.61 
1060 2 5 9 3806.48 1319.11 
1060 0 5 8 3810.07 321.822 
1060 1 4 9 3813.64 158.334 
1061 2 5 10 3808.48 1782.23 
1061 0 5 8 3812.13 154.037 
1061 1 4 8 3814.56 114.174 
1062 2 2 6 3810.43 209.259 
1062 2 3 4 3809.48 872.505 
1062 0 5 7 3813.94 159.394 
1062 1 6 10 3817.23 156.35 
1063 2 7 3 3817.95 881.368 
1063 0 6 7 3822.08 142.806 
1063 1 5 10 3825.45 345.304 
1064 2 1 11 3809.98 557.245 
1064 0 2 10 3814.87 380.786 
1064 1 3 8 3818.06 627 
1065 2 7 6 3808.13 390.151 
1065 0 4 7 3811.5 708.577 
1065 1 1 8 3815.6 3033.76 
1065 1 1 9 3814.95 72.7043 
1066 2 4 7 3803.58 178.461 
1066 0 5 8 3807.11 104.382 
1066 1 4 10 3810.86 264.109 
1067 2 8 9 3810.75 2629.48 
1067 0 7 9 3814.91 160.753 
1067 1 7 9 3817.8 206.049 
1068 2 3 2 3809.28 1150.87 
1068 0 2 4 3813.41 871.615 
1068 1 1 4 3816.45 243.3 
1069 2 4 5 3810.45 1410.51 
1069 0 3 5 3814.01 1032.35 
1069 1 8 11 3819.94 109.368 
1069 1 2 4 3817.03 732.524 
1070 2 1 11 3805.36 76.7883 
1070 0 2 8 3809.42 187.232 
1070 1 1 3 3813.38 416.764 
1071 2 5 12 3808.98 342.149 
1071 0 6 12 3813.87 853.431 
1071 1 4 10 3816.7 676.965 
1072 2 5 9 3804.93 424.479 
1072 0 4 10 3808.87 780.654 
1072 1 2 11 3812.52 1712.45 
1073 2 7 6 3815.05 357.574 
1073 0 6 8 3819.26 328.607 
1073 1 5 9 3822.69 210.731 
1074 2 8 4 3807.34 865.101 
1074 0 8 2 3400.15 102.29 
1074 1 8 6 3630.89 88.3789 
1074 1 8 1 3403.29 33.7394 
1075 2 10 10 3808 388.014 
1075 0 7 11 3811.44 335.561 
1075 1 4 11 3814.92 724.761 
1076 2 3 10 3809.61 608.671 
1076 2 1 10 3810.1 257.801 
1076 0 3 9 3813.24 483.239 
1076 1 2 8 3815.83 132.173 
1077 2 5 5 3818.27 712.34 
1077 0 7 9 3823.59 204.078 
1077 1 9 12 3826.44 188.883 
1078 2 4 3 3811.78 988.235 
1078 0 3 3 3815.71 732.268 
1078 1 2 2 3818.73 614.477 
1079 2 4 7 3809.89 355.95 
1079 2 3 8 3810.39 480.91 
1079 0 5 7 3814.55 221.916 
1079 1 6 9 3817.42 676.079 
1080 2 5 8 3805.59 1111.4 
1080 0 6 7 3807.74 122.176 
1080 1 7 6 3811.13 58.4358 
1081 2 6 6 3810.09 5266.34 
1081 2 6 5 3810.65 14.6623 
1081 0 4 5 3813.89 1846.37 
1081 1 3 3 3817.22 479.702 
1082 2 5 8 3804.31 853.734 
1082 0 4 5 3809.44 1001.18 
1082 1 3 3 3811.65 224407 
1083 2 7 6 3808.06 334.104 
1083 0 6 5 3812.24 47.7028 
1083 1 2 2 4194.77 277.614 
1083 1 4 4 3816.09 53.9739 
1083 1 4 5 3815.94 58.3682 
1084 2 6 10 3807.08 477.451 
1084 0 7 10 3809.74 589.637 
1084 1 7 9 3813.09 312.072 
1085 2 3 2 3812.87 541.405 
1085 0 3 3 3816.94 656.419 
1085 1 2 3 3819.07 709.623 
1086 2 6 8 3806.82 242.067 
1086 0 6 8 3809.48 52.3291 
1086 1 6 8 3812.41 389.37 
1087 2 3 1 3810.05 15.1758 
1087 2 4 1 3809.77 206.191 
1087 0 4 4 3815.01 1048.07 
1087 1 5 6 3817.53 135.058 
1088 2 6 9 3809.1 701.764 
1088 0 6 11 3813.76 347.332 
1088 1 5 12 3816.82 689.331 
1089 2 3 1 3809.79 679.485 
1089 0 4 3 3813.13 1174.24 
1089 1 6 5 3816.44 568.131 
1090 2 10 3 3812.07 1838.32 
1090 0 9 2 3403.01 426.323 
1090 1 8 1 3406.68 760.943 
1091 2 5 1 3810.36 748.506 
1091 0 4 2 3813.65 324.71 
1091 1 3 3 3817.36 374.97 
1092 2 1 6 3808.56 1159.45 
1092 0 2 8 3812.54 280.908 
1092 1 3 9 3815.73 307.291 
1093 2 10 7 3812.03 1124.31 
1093 2 8 9 3811.86 657.496 
1093 0 7 10 3816.37 458.707 
1093 1 6 11 3819.79 54.8677 
1094 2 5 8 3808.75 174.872 
1094 2 6 8 3808.77 160.859 
1094 0 4 6 3811.22 1075 
1094 1 3 3 3815.07 485.521 
1095 2 6 12 3807.43 772.698 
1095 0 7 9 3811.15 77.2442 
1095 1 7 6 3813.99 195.157 
1096 2 4 5 3814.61 178.772 
1096 0 3 5 3817.98 504.541 
1096 0 3 6 3818.2 577.86 
1096 1 3 5 3821.41 923.392 
1097 2 8 11 3807.64 832.76 
1097 0 5 11 3811.39 441.815 
1097 1 1 11 3815.11 684.145 
1098 2 4 6 3809.48 229.245 
1098 0 4 5 3813.11 798.132 
1098 1 3 4 3815.69 630.271 
1099 2 1 11 3806.58 323.745 
1099 0 2 8 3812.12 175.403 
1099 1 3 4 3815.32 184.604 
1100 2 6 5 3808.01 1101.71 
1100 0 3 5 3812 176.127 
1100 1 1 5 3815.49 377.179 
1101 2 6 8 3808.25 955.76 
1101 0 7 9 3812.08 393.567 
1101 1 7 10 3815.16 515.745 
1102 2 5 4 3810.68 765.005 
1102 0 4 4 3815.27 438.442 
1102 1 2 3 3817.77 376.778 
1103 2 2 4 3808.52 1078.02 
1103 0 1 8 3801.07 199.287 
1103 1 1 12 3804.51 448.148 
1104 2 2 2 3809.59 1426.89 
1104 0 2 2 3794.13 191.517 
1104 1 1 1 3797.12 335.398 
1105 2 8 10 3811.69 701.071 
1105 0 5 10 3816.7 82.2637 
1105 0 5 11 3815.72 138.413 
1105 1 2 11 3819.53 964.876 
1106 2 9 7 3806.76 1433.4 
1106 0 7 10 3810.63 783.201 
1106 1 5 12 3814.09 90.974 
1107 2 4 4 3810.3 204.078 
1107 0 4 4 3815.09 534.06 
1107 1 4 3 3817.44 357.236 
1108 2 7 8 3808.97 653.424 
1108 0 4 8 3812.43 164.279 
1108 1 2 7 3815.07 302.154 
1109 2 9 6 3810.77 137.265 
1109 0 5 8 3814.81 335.471 
1109 0 4 3 3822.53 1139.85 
1109 1 2 8 3817.85 1097.55 
1109 1 8 1 3404.95 149.255 
1110 2 3 10 3810.25 1437.2 
1110 0 2 11 3804.06 115.97 
1110 1 1 12 3806.5 346.45 
1111 2 6 8 3805.03 742.52 
1111 0 4 7 3809.23 687.314 
1111 1 2 6 3812.16 20.1 
1112 2 9 4 3816.72 2254.29 
1112 0 7 8 3820.52 51.7727 
1112 0 6 8 3820.8 205.298 
1112 1 4 11 3824.73 352.134 
1113 2 10 12 3809.51 1163.1 
1113 0 7 11 3812.55 407.39 
1113 1 5 10 3816.24 224.147 
1114 0 2 9 3809.72 154.813 
1114 1 2 7 3812.77 532.061 
1115 2 6 11 3809.1 1079.31 
1115 0 5 9 3813.21 419.568 
1115 1 3 2 3817.41 923.719 
1116 2 4 7 3805.36 186.339 
1116 0 5 10 3809.01 157.371 
1116 1 5 11 3812.34 254.394 
1117 2 7 11 3811.48 740.094 
1117 0 8 9 3814.75 76.0578 
1117 1 8 8 3818.23 96.7811 
1118 2 3 7 3806.78 1341.84 
1118 0 4 5 3811.48 934.592 
1118 1 4 3 3814.96 469.728 
1119 2 1 8 3807.18 245.149 
1119 0 2 9 3811.1 382.416 
1119 1 3 10 3814.51 446.898 
1120 2 10 6 3807.96 957.436 
1120 0 5 7 3812.19 163.411 
1120 1 1 9 3816.16 1356.67 
1121 2 8 4 3807.53 549.045 
1121 0 4 5 3813.71 367.269 
1121 1 1 7 3816.02 1196.91 
1122 2 7 4 3812.62 603.578 
1122 0 3 2 3817.53 941.244 
1122 0 4 3 3819.09 256.439 
1122 1 1 2 3821.23 409.875 
1123 2 7 10 3810.08 799.034 
1123 0 9 10 3777.72 157.717 
1123 1 10 9 3780.94 286.035 
1124 2 7 10 3810.68 1352.74 
1124 0 7 11 3814.51 170.203 
1124 1 7 10 3817.41 430.56 
1125 2 3 3 3811.06 1186.21 
1125 0 2 4 3815.62 737.725 
1125 1 1 4 3818.8 243.3 
1126 2 6 12 3807.81 301.203 
1126 0 8 10 3776.08 319.21 
1126 1 10 9 3779.34 499.56 
1127 2 3 10 3807.16 1355.55 
1127 0 5 8 3810.79 970.965 
1127 1 7 8 3814.69 266.788 
1127 1 6 8 3814.52 420.908 
1128 2 8 12 3811.74 325.451 
1128 0 4 11 3816.42 195.443 
1128 1 1 9 3820.27 1349.62 
1129 2 9 5 3808.21 649.216 
1129 0 5 4 3813.4 539.377 
1129 1 1 3 3816.52 174.156 
1130 2 6 6 3806.52 2408.18 
1130 2 3 5 3807.54 270.607 
1130 0 4 6 3811.06 422.683 
1130 1 2 7 3814.78 27.0204 
1131 2 8 10 3807.12 855.034 
1131 0 6 9 3810.47 274.825 
1131 1 5 7 3814.3 306.989 
1132 2 6 9 3806.35 1181.86 
1132 0 3 5 3810.88 721.423 
1132 1 1 6 3814.29 990.574 
1133 2 8 9 3806.55 959.846 
1133 0 8 9 3810.82 484.061 
1133 1 7 8 3813.86 214.648 
1134 2 5 1 3810.43 353.34 
1134 0 2 3 4217.72 762 
1134 0 5 4 3814.79 394.6 
1134 1 5 7 3817.45 422.031 
1135 2 1 3 3807.56 905.003 
1135 0 4 4 3812.07 561.268 
1135 1 6 4 3814.66 365.037 
1136 2 1 10 3807.61 297.311 
1136 0 3 10 3811.44 156.453 
1136 1 4 10 3814.8 505.008 
1137 2 4 9 3809.26 649.166 
1137 2 4 10 3808.96 2250.65 
1137 0 7 9 3813.24 289.217 
1137 1 9 8 3798.89 105.466 
1137 1 8 8 3816.17 44.4518 
1138 2 4 10 3808.91 884.293 
1138 0 4 11 3812.84 155.803 
1138 1 4 12 3815.27 55.3954 
1139 2 2 2 3809.22 887.145 
1139 0 2 4 3813.43 934.709 
1139 1 1 4 3815.78 388.312 
1140 2 7 6 3806.54 296.052 
1140 0 9 5 3772.6 90.5456 
1140 1 10 3 3776.33 387.631 
1141 2 5 2 3807.98 332.028 
1141 0 4 5 3811.97 654.759 
1141 1 3 7 3815.15 411.459 
1142 2 1 10 3806.92 82.8188 
1142 0 2 10 3811.61 238.325 
1142 1 2 9 3814.78 1585.47 
1143 2 5 7 3804.42 970.999 
1143 0 4 9 3808.13 504.997 
1143 1 3 10 3811.17 440.839 
1144 2 4 8 3810.63 258.514 
1144 2 2 6 3811.63 747.802 
1144 0 5 10 3814.31 443.817 
1144 1 5 12 3817.79 137.123 
1145 2 8 9 3808.27 3642.18 
1145 0 7 9 3812.28 90.1781 
1145 1 5 8 3814.9 38.9525 
1145 1 5 9 3815.15 214.559 
1146 2 7 10 3810.42 745.383 
1146 2 7 9 3808.88 8415.38 
1146 0 4 11 3813.11 76.2527 
1146 1 6 10 3815.72 267.347 
1147 2 2 4 3810.25 495.538 
1147 0 2 6 3813.94 431.375 
1147 0 3 1 3799.62 271.353 
1147 1 1 7 3816.34 43546.5 
1147 1 1 4 3817.12 816.694 
1147 1 1 6 3817.05 711.92 
1148 2 1 7 3803.11 100.385 
1148 0 3 9 3805.73 154.479 
1148 1 4 11 3809.19 528.257 
1149 2 4 5 3810.65 462.895 
1149 0 5 4 3813.89 941.793 
1149 1 6 4 3817.14 533.513 
1150 2 5 5 3808.77 278.321 
1150 0 5 4 3813.19 638.577 
1150 1 5 3 3816.18 626.258 
1151 2 6 2 3809.43 624.452 
1151 0 6 4 3402.39 122.341 
1151 0 5 3 3813.51 291.403 
1151 1 6 5 3816.8 446.229 
1152 2 2 7 3804.41 270.722 
1152 0 3 8 3807.64 487.505 
1152 1 4 9 3811.27 178.292 
1153 2 8 5 3809.82 710.907 
1153 2 9 5 3809.42 495.301 
1153 0 5 4 3814.03 265.227 
1153 1 3 2 3816.6 828.218 
1154 2 5 12 3809.11 447.301 
1154 0 6 12 3814.67 158.313 
1154 1 6 11 3816.75 415.313 
1155 2 2 4 3809.99 1540.97 
1155 0 3 8 3813.34 94.0907 
1155 1 5 12 3817.66 11.1449 
1155 1 4 12 3817.55 119.827 
1156 2 4 6 3808.15 417.53 
1156 0 4 7 3812.08 293.959 
1156 1 3 7 3815.03 343.31 
1157 2 8 4 3816.16 644.884 
1157 0 7 7 3820.77 76.2128 
1157 1 6 11 3823.82 313.385 
1158 2 6 8 3805.16 780.788 
1158 0 7 8 3808.4 47.3304 
1158 1 8 8 3811.08 379.24 
1159 2 6 8 3808.75 735.658 
1159 0 5 9 3812.05 275.835 
1159 1 4 6 3814.98 14.41 
1159 1 5 6 3814.85 6377.06 
1160 2 9 11 3808.26 577.454 
1160 0 7 11 3812.62 290.499 
1160 1 5 10 4224.43 145.576 
1160 1 6 10 3816.24 207.573 
1161 2 6 6 3812.1 650.848 
1161 2 9 4 3813.18 507.76 
1161 2 3 4 3811.68 1941.36 
1161 0 8 3 3779.4 6.60179 
1161 0 8 2 3404.11 152.038 
1161 0 3 4 3815.38 633.694 
1161 1 1 5 3818.21 427.776 
1162 2 3 3 3806.64 1481.75 
1162 0 3 6 3811.01 109.833 
1162 1 4 9 3813.79 304.715 
1163 2 5 8 3802.74 217.634 
1163 0 4 9 3806.19 282.134 
1163 1 2 10 3809.56 1469.99 
1164 2 4 11 3806.69 1138.1 
1164 0 6 11 3810.95 148.04 
1164 1 7 10 3813.8 376.871 
1165 2 4 2 3809.16 278.438 
1165 0 4 3 3814.02 758.153 
1165 1 4 4 3817.03 248.228 
1166 2 4 3 3807.23 1721.53 
1166 0 4 6 3811.15 770.158 
1166 1 3 8 3814.02 353.479 
1167 2 8 12 3808.65 1092.09 
1167 0 5 9 3812.18 453.151 
1167 1 3 3 3816.78 246.533 
1168 2 3 4 3811.07 680.163 
1168 0 4 3 3814.7 409.138 
1168 1 4 2 3818.11 1303.86 
1169 2 5 1 3810.67 885.862 
1169 0 5 3 3815.66 680.806 
1169 1 5 3 3818.17 332.309 
1170 2 5 9 3806.92 1097.25 
1170 0 3 6 3810.5 369.736 
1170 1 1 2 3814.26 403.577 
1171 2 7 5 3809.2 433.199 
1171 0 4 8 3813.2 288.786 
1171 1 1 11 3817.3 586.758 
1172 2 4 11 3808.37 672.34 
1172 0 3 11 3811.64 121.521 
1172 1 1 10 3815.31 719.079 
1173 2 10 10 3812.34 1700.88 
1173 0 9 8 3780.16 291.963 
1173 0 8 9 3816.06 326.593 
1173 1 7 8 3819.29 405.474 
1173 1 6 8 3818.87 45.0891 
1174 2 8 7 3809.3 233.192 
1174 2 7 4 3809.94 998.317 
1174 0 5 10 3814.3 324.654 
1174 0 6 6 1666.36 171.702 
1174 1 5 8 3816.53 355.531 
1175 2 2 12 3810.38 1945.78 
1175 0 5 8 3814.93 577.093 
1175 1 7 5 3818.75 298.984 
1176 2 1 7 3804.7 254.51 
1176 0 4 8 3811.09 93.938 
1176 1 3 8 3814.77 460.449 
1177 2 8 10 3807.72 869.948 
1177 0 9 10 3775.4 73.9697 
1177 1 10 9 3778.46 803.034 
1178 2 1 6 3808.69 1368.73 
1178 0 5 8 3812.87 112.815 
1178 1 8 10 3815.53 61.4365 
1179 2 1 5 3811.07 2143.17 
1179 0 3 5 3815.09 340.599 
1179 1 5 4 3817.3 1540.04 
1180 2 7 10 3811.82 1651.33 
1180 0 5 8 3815.42 571.796 
1180 1 3 8 3818.49 110.138 
1180 1 2 8 3818.71 160.687 
1181 2 6 8 3809.4 1047.31 
1181 0 7 10 3814.59 381.08 
1181 1 8 11 3816.68 366.097 
1182 2 7 7 3806.3 947.384 
1182 0 5 7 3809.82 183.275 
1182 1 4 9 3812.52 1402.97 
1183 2 9 5 3811.65 305.482 
1183 0 8 7 3817.36 54.2944 
1183 1 4 9 3820.17 174.33 
1183 1 6 8 3819.3 302.226 
1184 2 9 6 3808.72 289.999 
1184 0 10 6 3776.6 116.141 
1184 1 10 5 3779.79 827.9 
1185 2 5 4 3811.53 535.632 
1185 0 5 3 3815.31 1268.42 
1185 1 4 2 3818.51 1717.52 
1186 2 3 1 3816.1 354.7 
1186 2 4 2 3815.05 364.339 
1186 0 4 1 3780.37 241.661 
1186 0 4 2 3818.34 204.759 
1186 0 5 4 3818.87 874.575 
1186 1 7 5 3822.21 501.443 
1187 2 3 11 3807.84 1583.08 
1187 0 5 9 3810.85 307.708 
1187 1 6 4 3815.19 65.0066 
1188 2 5 9 3807.29 436.765 
1188 2 5 10 3807.39 354.3 
1188 0 4 8 3811.04 160.264 
1188 1 4 6 3814.78 591.682 
1189 2 7 4 3808.49 1031.6 
1189 0 7 10 4081 409.753 
1189 0 7 2 3400.26 353.268 
1189 1 9 9 3561.38 272.945 
1189 1 10 1 3403.96 509.581 
1190 2 6 9 3807.61 902.262 
1190 0 5 10 3810.53 482.414 
1190 1 4 11 3814.1 658.24 
1191 2 5 9 3806.38 1171.91 
1191 2 5 10 3806.15 751.431 
1191 0 5 7 3809.64 40.5068 
1191 1 6 6 3812.92 522.676 
1191 1 8 5 3776.52 163.485 
1191 1 10 3 3776.34 698.717 
1192 2 6 8 3809.28 3550.14 
1192 0 4 9 3813.19 140.514 
1192 1 1 10 3816.52 498.807 
1193 2 4 3 3809.8 727.876 
1193 0 4 4 3814.12 692.195 
1193 1 3 5 3816.85 1311.44 
1194 2 3 10 3808.93 718.232 
1194 0 3 10 3812.44 160.482 
1194 1 3 11 3815.57 538.996 
1195 2 6 9 3810.79 1234.49 
1195 0 5 9 3814.2 272.23 
1195 1 4 5 3817.63 727.968 
1196 2 5 12 3809.65 177.949 
1196 0 5 7 3814.3 498.293 
1196 1 5 4 3817.6 3488.11 
1197 2 7 11 3811.88 1114.43 
1197 0 4 9 3815.73 710.153 
1197 1 1 7 3818.98 2231.8 
1198 2 1 9 3805.02 259.623 
1198 0 2 9 3809.1 495.037 
1198 1 3 9 3812.65 51.5329 
1198 1 2 9 3813.55 214.578 
1199 2 10 10 3807.67 1225.26 
1199 0 6 7 3812.02 315.748 
1199 1 2 4 3815.8 512.498 
1200 2 9 4 3819.07 1211.43 
1200 0 8 7 3823.48 383.17 
1200 1 7 9 3826.27 459.893 
1201 2 5 5 3808.14 317.045 
1201 0 4 5 3811.68 915.769 
1201 1 3 5 3814.39 404.718 
1202 2 6 2 3808.15 71.5355 
1202 0 4 5 3812.5 481.576 
1202 1 2 7 3814.67 126.727 
1202 1 2 8 3814.84 602.265 
1203 2 3 9 3806.05 417.677 
1203 0 6 8 3809.54 149.91 
1203 1 8 8 3813.32 319.104 
1204 2 4 7 3810.96 129.934 
1204 2 2 11 3811.45 989.599 
1204 2 4 6 3811.14 1603.69 
1204 0 3 6 3814.1 202.632 
1204 1 3 4 3817.14 421.876 
1204 1 4 2 3741.82 120.679 
1204 1 5 6 3817.25 187.288 
1205 2 5 6 3814.87 632.305 
1205 0 5 8 3787.83 321.822 
1205 1 1 6 3791.31 203.184 
1206 2 6 7 3808.96 856.188 
1206 0 5 8 3812.72 520.01 
1206 1 3 11 3815.73 499.788 
1207 2 4 10 3806.56 393.291 
1207 2 3 10 3806.45 494.896 
1207 0 4 6 3811.2 286.587 
1207 1 1 5 3726.42 455.108 
1207 1 4 2 3815.29 235.3 
1208 2 2 2 3810.39 885.032 
1208 0 2 4 3814.7 909.595 
1208 1 2 5 3818.22 328.621 
1209 2 8 5 3819.03 517.207 
1209 0 6 8 3823.36 435.163 
1209 1 5 10 3826.5 216.549 
1210 2 5 8 3805.26 716.041 
1210 0 5 7 3808.84 248.134 
1210 1 4 8 3811.98 58.2603 
1210 1 4 9 3811.88 39.3275 
1210 1 1 9 4044.94 184.427 
1210 1 1 10 4044.52 110.743 
1211 2 1 8 3805.49 557.14 
1211 0 4 9 3810.37 354.524 
1211 1 6 10 3812.81 625.008 
1212 2 8 9 3808.4 357.767 
1212 0 8 9 3812.45 218.361 
1212 1 8 9 3803.69 41.1188 
1212 1 8 8 3815.11 39.9813 
1213 2 9 9 3810.19 2220.85 
1213 0 4 8 3977.58 199.742 
1213 0 7 8 3814.05 216.319 
1213 1 6 6 3817 231.832 
1214 2 2 11 3806.24 1096.11 
1214 0 3 10 3810 123.675 
1214 0 8 10 3884.46 130.487 
1214 1 4 9 3813.45 247.16 
1215 2 10 5 3816.82 478.334 
1215 2 10 4 3817.21 276.411 
1215 0 6 7 3821.92 319.199 
1215 1 1 9 3825.28 604.765 
1216 2 4 4 3808.34 527.441 
1216 0 3 5 3811.89 596.757 
1216 1 1 6 3815.25 532.341 
1217 2 2 11 3810.34 1212.11 
1217 0 2 9 3813.35 877.125 
1217 1 2 7 3816.25 143.193 
1218 2 3 9 3806.28 832.494 
1218 0 3 5 3810.55 886.276 
1218 1 4 1 3813.87 1470.44 
1219 0 9 11 3788.54 1258.56 
1219 0 8 3 3786.24 729.156 
1219 0 9 4 3411.33 234.003 
1219 1 9 6 3791.79 604.211 
1220 2 3 11 3809.91 383.384 
1220 2 2 11 3810.34 133.474 
1220 0 3 9 3812.91 332.448 
1220 0 3 10 3813.57 94.169 
1220 0 2 10 3813.25 103.06 
1220 1 3 8 3816.58 175.516 
1220 1 3 6 3817.34 183.195 
1221 2 8 5 3806.79 522.805 
1221 0 6 5 3810.98 173.836 
1221 1 3 5 3814.37 1054.59 
1222 2 5 9 3805.55 852.248 
1222 0 4 9 3810.16 476.143 
1222 1 3 9 3813.33 331.403 
1223 2 8 10 3808.3 745.067 
1223 0 7 11 3812.47 201.61 
1223 1 7 11 3815.9 511.516 
1224 2 5 4 3808.68 831.011 
1224 0 3 7 3813.24 343.704 
1224 1 1 9 3816.54 737.786 
1225 2 6 5 3810.69 490.507 
1225 0 5 4 3815.38 703.848 
1225 1 3 3 3817.81 740.701 
1226 2 4 3 3814.81 454.311 
1226 0 6 4 3405.94 17.6754 
1226 0 8 2 3405.92 256.159 
1226 1 9 4 3783.17 451.119 
1226 1 10 1 3409.04 147.114 
1227 2 3 12 3808.69 1209.12 
1227 0 4 11 3811.61 295.487 
1227 1 4 10 3815.31 440.346 
1228 2 8 9 3810.65 274.876 
1228 0 8 9 3813.73 336.798 
1228 1 8 8 3816.52 92.5115 
1229 2 2 10 3806.37 985.41 
1229 0 2 7 3809.69 402.916 
1229 1 2 5 3813.21 641.056 
1230 2 2 9 3806.73 622.128 
1230 0 5 8 3810.57 78.6945 
1230 1 7 8 3813.32 266.788 
1231 2 1 6 3811.56 856.996 
1231 0 3 9 3815.64 329.043 
1231 1 5 11 3818.84 488.795 
1232 2 4 12 3808.11 882.646 
1232 0 3 11 3812.41 209.526 
1232 1 2 10 3815.65 1970.37 
1233 2 6 8 3806.88 1378.14 
1233 0 5 7 3810.23 163.411 
1233 1 4 7 3812.46 130.285 
1234 2 5 4 3811.43 535.632 
1234 0 5 4 3816.3 500.184 
1234 1 5 3 3818.4 1197.02 
1235 2 3 11 3810.43 1307.56 
1235 0 5 8 3814.66 422.913 
1235 1 7 7 3817.2 88.2388 
1236 2 7 5 3810.83 486.81 
1236 0 4 4 3816.06 646.186 
1236 1 2 4 3818.25 118.374 
1237 2 6 6 3819.47 488.565 
1237 0 7 7 3823.16 248.504 
1237 1 7 8 3825.59 106.152 
1238 2 6 2 3808.71 187.3 
1238 0 7 3 3774.64 397.361 
1238 1 8 4 3778.17 341.053 
1239 2 4 3 3804.86 683.264 
1239 0 9 6 3773.48 88.5937 
1239 1 10 7 3775.97 1126.04 
1240 2 3 5 3811.61 567.731 
1240 0 3 9 3815.92 209.635 
1240 1 3 12 3819.24 498.629 
1241 2 9 7 3807.09 1178.59 
1241 0 7 9 3810.73 226.978 
1241 1 5 10 3813.98 124.998 
1242 2 10 12 3811.37 786.845 
1242 0 10 9 3779.05 128.984 
1242 1 9 7 3781.18 325.465 
1243 2 6 9 3807.01 895.949 
1243 0 4 5 3812.08 451.999 
1243 1 1 2 3814.64 165.374 
1244 2 2 3 3808.48 724.218 
1244 0 2 6 3812.66 816.087 
1244 1 2 6 3815.33 73.5259 
1245 2 8 5 3809.28 307.981 
1245 0 5 4 3814.75 321.783 
1245 1 2 2 3817.19 379.908 
1246 2 7 11 3811.96 1237.88 
1246 0 7 8 3815.71 328.179 
1246 1 7 5 3818.09 5156.68 
1247 2 2 12 3810.21 360.397 
1247 0 4 12 3801.61 275.728 
1247 1 6 12 3805.17 445.442 
1248 2 5 10 3810.35 965.995 
1248 2 2 10 3809.72 574.312 
1248 0 2 10 3813.5 384.016 
1248 0 10 12 3814.62 529.27 
1248 1 2 9 3817.09 1007.13 
1249 2 2 8 3807.68 2410.86 
1249 0 2 7 3811.59 501.952 
1249 1 1 4 3814.61 998.035 
1249 1 2 5 3815.17 181.929 
1249 1 3 2 3815.27 697.592 
1250 2 3 4 3812.98 209.267 
1250 0 7 1 3403.37 389.062 
1250 1 8 2 3405.35 509.433 
1251 2 6 5 3808.61 562.775 
1251 0 4 4 3813.76 407.483 
1251 1 1 2 3816.19 289.757 
1252 0 2 9 3812.6 342.87 
1252 1 2 8 3815.44 364.349 
1253 2 7 3 3811.65 2345.74 
1253 0 6 5 3813.93 116.756 
1253 1 5 6 3817.76 36.1173 
1254 2 8 8 3807.34 904.384 
1254 0 9 6 3774.18 58.1389 
1254 1 10 4 3777.27 53.9107 
1255 2 1 6 3805.72 249.612 
1255 0 3 6 3809.6 130.694 
1255 1 5 7 3812.35 361.273 
1256 2 9 1 3815.84 261.085 
1256 2 2 5 3814.35 1218.9 
1256 0 2 7 3818.75 152.451 
1256 0 8 4 3405.16 82.4356 
1256 0 9 1 3406.98 92.158 
1256 0 10 3 3407.55 767.285 
1256 0 1 6 3819.03 169.499 
1256 1 1 8 3821.62 973.008 
1256 1 10 3 3783.78 674.87 
1257 2 3 9 3808.27 656.659 
1257 0 4 7 3812.66 162.114 
1257 1 4 5 3815.46 336.649 
1258 2 10 3 3811.5 1301.43 
1258 0 10 1 3402.67 73.2951 
1258 1 10 3 3780.62 630.638 
1258 1 10 2 3406.09 80.0548 
1259 2 9 2 3813.57 3588.07 
1259 2 10 4 3813.68 1760.6 
1259 2 10 2 3812.57 447.095 
1259 0 1 5 3816.12 351.997 
1259 0 3 4 3818.48 731.846 
1259 1 5 6 3822.25 291.642 
1260 2 6 11 3809.5 1085.61 
1260 0 6 9 3812.22 267.595 
1260 1 6 7 3815.41 43.8827 
1261 2 3 5 3810.8 451.803 
1261 2 4 5 3811.28 1332.27 
1261 0 7 3 3778.52 33.9002 
1261 0 4 5 3814.96 760.306 
1261 1 5 5 3817.88 554.448 
1262 2 6 9 3807.79 569.411 
1262 0 6 10 3812.42 102.688 
